,,position,team,matches,wins,draws,loses,scored,missed,pts,xG,xG_diff,npxG,xGA,xGA_diff,npxGA,npxGD,ppda_coef,oppda_coef,deep,deep_allowed,xpts,xpts_diff
Serie_A,2021,5,Lazio,38,18,10,10,77,58,64,59.29086,-17.709139999999998,52.439176100000005,50.100996999999985,-7.899003000000015,45.44453199999999,6.9946441,12.198876831674722,17.428402551395973,316,217,60.959999999999994,-3.0400000000000063
Serie_A,2021,6,Roma,38,18,9,11,59,43,63,66.79509,7.795090000000002,59.79729799999999,42.048979,-0.9510209999999972,37.481185,22.316113,11.988331785698474,12.920418809169144,292,176,68.1802,5.180199999999999
Serie_A,2021,7,Fiorentina,38,19,5,14,59,51,62,62.040947,3.0409470000000027,52.834581,45.23149320000001,-5.76850679999999,41.35204420000001,11.482536800000004,10.500420939426684,14.57834593953686,277,152,61.5629,-0.43710000000000093
Serie_A,2021,8,Atalanta,38,16,11,11,65,48,59,68.72246899999999,3.7224689999999896,64.154709,46.5989073,-1.4010926999999995,42.0311223,22.123586699999997,8.603633212304011,13.874484359814442,391,182,64.4414,5.441400000000002
Serie_A,2021,9,Verona,38,14,11,13,65,59,53,56.385493,-8.614507000000003,50.295107,52.039378,-6.960622000000001,48.86954039999999,1.4255665999999996,8.958121213087232,9.052058009450473,298,204,53.321999999999996,0.3219999999999956
Serie_A,2021,10,Sassuolo,38,13,11,14,64,66,50,59.36034299999999,-4.639657000000007,54.031331,69.96116399999998,3.9611639999999824,63.109481999999986,-9.078150999999998,12.016737345244401,11.612579888526751,268,340,46.95109999999999,-3.0489000000000104
Serie_A,2021,11,Torino,38,13,11,14,46,41,50,53.75350799999999,7.753507999999989,49.185719,41.11245200000001,0.11245200000001176,32.7381611,16.447557900000003,8.436062084861252,11.715016220938205,190,178,58.72589999999999,8.725899999999989
Serie_A,2021,12,Udinese,38,11,14,13,61,58,47,57.170628599999986,-3.8293714000000136,54.12542859999999,54.012162999999994,-3.987837000000006,48.588477999999995,5.536950599999998,13.947062576830524,8.769895935532514,258,256,52.74640000000001,5.746400000000008
Serie_A,2021,13,Bologna,38,12,10,16,44,55,46,45.55217200000001,1.552172000000013,41.74567300000001,58.048438000000004,3.0484380000000044,51.063925999999995,-9.318252999999997,13.99716569620641,10.626582253533527,219,257,43.878900000000016,-2.121099999999984
Serie_A,2021,14,Empoli,38,10,11,17,50,70,41,45.516915,-4.483085000000003,40.18781799999999,74.82202099999999,4.822020999999992,67.209122,-27.021304,10.740352069865299,10.07541146667761,235,373,36.694700000000005,-4.3052999999999955
Serie_A,2021,15,Sampdoria,38,10,6,22,46,63,36,39.090123999999996,-6.909876000000004,35.92026739999999,62.11014600000001,-0.8898539999999926,59.06495400000001,-23.1446866,12.266912382909961,10.439615903552344,218,290,37.3943,1.3943000000000012
Serie_A,2021,16,Spezia,38,10,6,22,41,71,36,41.6489649,0.6489649000000028,37.8286269,69.548185,-1.4518149999999963,59.651295,-21.8226681,15.283265024347944,8.915283827651626,161,347,37.959399999999995,1.9593999999999951
Serie_A,2021,17,Salernitana,38,7,10,21,33,78,31,39.4897489,6.489748900000002,35.6832509,71.41755900000001,-6.582440999999989,65.327199,-29.643948099999996,15.527776208239485,7.426516818370728,175,351,34.4518,3.4517999999999986
Serie_A,2021,18,Cagliari,38,6,12,20,34,68,30,40.74168699999999,6.741686999999992,37.696503,68.55575499999999,0.5557549999999907,60.736273000000004,-23.039770000000004,12.736784334655079,9.614378198734311,179,314,38.6176,8.617600000000003
Serie_A,2021,19,Genoa,38,4,16,18,27,60,28,38.533592799999994,11.533592799999994,33.2045418,60.124385600000004,0.12438560000000365,56.31789560000001,-23.113353799999995,11.324360060200892,8.081716272209915,178,320,38.92790000000001,10.927900000000008
Serie_A,2021,20,Venezia,38,6,9,23,34,69,27,36.15824700000001,2.15824700000001,32.218885,77.360844,8.360844,68.225263,-36.00637799999999,14.403035543890804,9.158178389145078,148,385,28.2927,1.2927
Serie_A,2022,1,Napoli,8,6,2,0,18,6,20,16.08002,-1.919979999999999,15.318724000000001,6.616447,0.616447,5.855149,9.463574999999999,12.942388940316931,13.287337962962962,78,44,17.1981,-2.8019
Serie_A,2022,2,Atalanta,7,5,2,0,11,3,17,9.269533999999998,-1.7304660000000016,7.746934,7.76642,4.76642,7.76642,-0.01948599999999967,10.684116148401865,11.956135851905396,41,45,11.3761,-5.623900000000001
Serie_A,2022,3,Udinese,7,5,1,1,15,7,16,9.799613,-5.200386999999999,9.799613,7.818402000000001,0.8184020000000007,7.057102,2.742511,12.11470957613815,10.75206663862126,62,45,11.543600000000001,-4.456399999999999
Serie_A,2022,4,Roma,8,5,1,2,10,8,16,18.549336,8.549336,17.788035999999998,5.548997,-2.451003,5.548997,12.239038999999998,17.20194781507921,9.746403599177214,63,29,18.2727,2.2727000000000004
Serie_A,2022,5,Lazio,7,4,2,1,13,5,14,9.793365000000001,-3.2066349999999986,9.032065000000001,8.378561,3.3785609999999995,7.617266,1.4147990000000006,16.775957505039084,12.80389688813602,57,46,10.0354,-3.964600000000001
Serie_A,2022,6,AC Milan,7,4,2,1,13,8,14,13.525186,0.5251859999999997,12.002583999999999,6.726008000000001,-1.273991999999999,5.203413000000001,6.799171,10.71837507730365,14.084084542908071,62,38,14.0928,0.09280000000000044
Serie_A,2022,7,Inter,8,4,0,4,14,13,12,14.948856,0.9488559999999993,14.948856,7.865966,-5.134034,7.865966,7.082889999999999,11.73726445123504,18.42161044973545,85,35,15.821900000000001,3.821900000000001
Serie_A,2022,8,Juventus,7,2,4,1,9,5,10,9.567711000000001,0.567711000000001,7.9292560000000005,9.400008,4.400008,7.877408000000001,0.051848000000000116,13.234280534280533,14.529194286410217,27,35,9.354899999999999,-0.6451000000000011
Serie_A,2022,9,Torino,8,3,1,4,7,10,10,10.279128,3.279128,10.279128,9.081538,-0.9184619999999999,7.5589379999999995,2.72019,10.527152777777777,14.991020983087548,52,39,11.9782,1.9781999999999993
Serie_A,2022,10,Sassuolo,7,2,3,2,5,8,9,8.122418,3.1224179999999997,7.361119,8.337479,0.3374790000000001,6.814884,0.5462349999999999,15.777898082309846,11.53696249402771,41,56,9.5611,0.5610999999999997
Serie_A,2022,11,Fiorentina,7,2,3,2,7,6,9,9.476528,2.476528,7.953927999999999,8.024629,2.024628999999999,8.024629,-0.07070100000000012,7.373208721519169,13.823716860261893,48,37,10.2133,1.2133000000000003
Serie_A,2022,12,Spezia,7,2,2,3,7,11,8,5.450016000000001,-1.5499839999999994,4.688721,12.201380999999998,1.2013809999999978,12.201380999999998,-7.51266,15.184231069863628,11.396485867074103,30,61,5.174,-2.8259999999999996
Serie_A,2022,13,Salernitana,7,1,4,2,10,8,7,9.932084000000001,-0.06791599999999853,9.170784000000001,12.174229,4.174229,10.535773999999998,-1.3649900000000001,10.78182689550916,12.835608067788517,42,46,8.639,1.6389999999999993
Serie_A,2022,14,Empoli,7,1,4,2,6,7,7,6.702882000000001,0.7028820000000007,6.702882000000001,10.487921,3.487921,9.726621,-3.023739,10.982212999616323,8.233786775579798,28,40,7.2514,0.2514000000000003
Serie_A,2022,15,Bologna,7,1,3,3,7,10,6,9.255259,2.2552590000000006,7.732663999999999,11.116921999999999,1.1169219999999989,11.116921999999999,-3.384258,11.472617137764198,9.089272284433031,25,43,8.9701,2.9701000000000004
Serie_A,2022,16,Lecce,7,1,3,3,6,8,6,6.521117,0.5211170000000003,5.759819,7.900660799999999,-0.09933920000000107,7.900660799999999,-2.1408418,13.753395678637588,8.933067765567767,21,56,8.7423,2.7423
Serie_A,2022,17,Verona,7,1,2,4,6,13,5,7.913768,1.9137680000000001,7.913768,11.029706,-1.9702940000000009,10.268405999999999,-2.354637999999999,7.50223884112133,9.779003316869268,37,56,7.599600000000001,2.5996000000000006
Serie_A,2022,18,Monza,7,1,1,5,4,14,4,6.2530438,2.2530438000000004,6.2530438,15.95721,1.95721,15.95721,-9.7041662,10.194607948442536,12.220906656368841,32,63,4.0537,0.05370000000000008
Serie_A,2022,19,Sampdoria,7,0,2,5,4,13,2,6.710654000000001,2.710654000000001,6.710654000000001,11.504926000000001,-1.495073999999999,10.743624,-4.032970000000001,12.643546377707867,10.155035044320758,61,47,6.061999999999999,4.061999999999999
Serie_A,2022,20,Cremonese,7,0,2,5,5,14,2,6.188454999999999,1.1884549999999994,6.188454999999999,16.401563,2.4015629999999994,15.640263000000001,-9.451808000000002,9.861295967662427,12.310873494697026,40,71,3.8127000000000004,1.8127000000000004
Ligue_1,2018,1,Paris Saint Germain,38,29,4,5,105,35,91,95.34406000000001,-9.655939999999987,86.22307699999999,36.7824048,1.782404800000002,32.077711799999996,54.145365199999986,7.7854682511572655,18.94767199602274,459,132,86.04290000000002,-4.957099999999983
Ligue_1,2018,2,Lille,38,22,9,7,68,33,75,60.006656,-7.9933440000000004,50.026531000000006,39.847530000000006,6.847530000000006,32.246634,17.779897,11.97552977977904,11.290127050730494,196,162,67.0171,-7.982900000000001
Ligue_1,2018,3,Lyon,38,21,9,8,70,47,72,72.714092,2.7140919999999937,65.113324,44.7058112,-2.2941888000000006,40.90534220000001,24.207981800000002,8.60487065362764,14.678871439280835,264,152,69.48670000000001,-2.5132999999999868
Ligue_1,2018,4,Saint-Etienne,38,19,9,10,59,41,66,57.84906499999999,-1.1509350000000111,54.04858699999999,48.808580600000006,7.808580600000006,41.967804599999994,12.0807824,10.320699571123228,12.21000665755897,197,185,58.374599999999994,-7.625400000000006
Ligue_1,2018,5,Marseille,38,18,7,13,60,52,61,52.08052700000001,-7.919472999999989,48.280193000000004,44.589918000000004,-7.410081999999996,35.420766,12.859427000000002,8.868161890871736,14.009418276039828,181,140,55.9275,-5.072499999999998
Ligue_1,2018,6,Montpellier,38,15,14,9,53,42,59,46.62067699999999,-6.3793230000000065,44.34052499999999,41.256422,-0.7435779999999994,37.334447000000004,7.006078,12.061848366779282,11.297010832104364,192,178,56.0964,-2.9035999999999973
Ligue_1,2018,7,Nice,38,15,11,12,30,35,56,43.44951300000002,13.449513000000017,36.514283,49.732516,14.732515999999997,45.172000999999995,-8.657718,11.599403481410203,13.548910063787948,135,216,48.15840000000001,-7.841599999999993
Ligue_1,2018,8,Reims,38,13,16,9,39,42,55,37.119521,-1.8804790000000011,35.59933,42.282754,0.28275399999999706,36.9621624,-1.3628323999999996,13.311111790634529,9.108998729633841,165,176,48.219899999999996,-6.7801000000000045
Ligue_1,2018,9,Nimes,38,15,8,15,57,58,53,48.50498399999999,-8.495016000000007,43.944745000000005,55.47193700000001,-2.528062999999989,51.67159000000001,-7.726844999999999,11.315547086499024,8.810480376444099,151,189,49.8976,-3.102400000000003
Ligue_1,2018,10,Rennes,38,13,13,12,55,52,52,56.05117,1.051169999999999,48.304637,46.19415000000001,-5.805849999999992,42.310184,5.994452999999999,10.898668890260584,11.897952019372413,187,207,59.93230000000001,7.932300000000012
Ligue_1,2018,11,Strasbourg,38,11,16,11,58,48,49,40.58874,-17.41126,35.219886,48.5063415,0.5063414999999978,41.5713025,-6.351416500000001,12.704171596230069,13.227018232715858,156,182,46.480699999999985,-2.5193000000000154
Ligue_1,2018,12,Nantes,38,13,9,16,48,48,48,48.038438,0.038437999999999306,41.957929,47.296806999999994,-0.703193000000006,41.070257999999995,0.8876709999999985,10.274389822448562,10.192764525093576,166,182,54.620799999999996,6.620799999999996
Ligue_1,2018,13,Angers,38,10,16,12,44,49,46,47.496038000000006,3.4960380000000058,39.750887000000006,46.305282,-2.6947180000000017,42.405612000000005,-2.6547250000000013,16.96153690455383,10.155006730004555,189,204,53.2052,7.205199999999998
Ligue_1,2018,14,Bordeaux,38,10,11,17,34,42,41,37.266378499999995,3.2663784999999947,32.681127499999995,52.186512,10.186512,46.865912,-14.184784499999997,11.047981161545449,10.62557114105617,159,188,41.366899999999994,0.366899999999994
Ligue_1,2018,15,Toulouse,38,8,14,16,35,57,38,42.727796000000005,7.727796000000005,34.366949000000005,56.420711000000004,-0.5792889999999957,51.86040500000001,-17.493456,12.262682312033185,9.976165159733803,174,209,43.98350000000001,5.9835000000000065
Ligue_1,2018,16,Amiens,38,9,11,18,31,52,38,34.630686000000004,3.6306860000000043,32.35041,46.755320999999995,-5.244679000000005,39.914539999999995,-7.564129999999999,11.070733603426765,9.500525852298312,146,213,42.34459999999999,4.344599999999993
Ligue_1,2018,17,Monaco,38,8,12,18,38,57,36,46.4948182,8.494818199999997,42.69446719999999,48.762863,-8.237136999999997,42.657607999999996,0.036859200000001424,11.131900537625487,11.255752799968713,184,169,51.26680000000001,15.26680000000001
Ligue_1,2018,18,Dijon,38,9,7,22,31,60,34,36.130931999999994,5.130931999999994,32.96903939999999,57.612862,-2.387138,55.332705000000004,-22.363665600000004,11.056032923739137,10.942076693151662,199,214,37.4682,3.468200000000003
Ligue_1,2018,19,Caen,38,7,12,19,29,54,33,26.972097299999998,-2.027902700000002,23.9318553,61.08634599999999,7.086345999999992,55.005842,-31.073986699999995,12.71881471101081,9.058018483121314,98,224,30.239099999999993,-2.7609000000000066
Ligue_1,2018,20,Guingamp,38,5,12,21,28,68,27,39.4550368,11.455036800000002,34.81089680000001,54.93615669999999,-13.06384330000001,50.3758517,-15.5649549,13.766611057392328,9.003817334028653,151,227,44.11929999999999,17.11929999999999
Ligue_1,2019,1,Paris Saint Germain,27,22,2,3,75,24,68,76.419055,1.4190550000000002,70.338355,22.434996000000005,-1.5650039999999947,22.434996000000005,47.903359,7.460972444976336,21.270464529529228,324,100,65.6794,-2.320599999999999
Ligue_1,2019,2,Marseille,28,16,8,4,41,29,56,36.423225,-4.576774999999998,31.862657,32.046406999999995,3.046406999999995,28.246007999999996,3.6166490000000007,8.939989655741956,12.212359939881908,145,86,41.7319,-14.268099999999997
Ligue_1,2019,3,Rennes,28,15,5,8,38,24,50,34.368041,-3.631959000000002,30.432439999999996,28.150285999999998,4.150285999999998,24.349814000000002,6.082625999999999,11.062571983733571,10.642971516351661,121,132,41.176100000000005,-8.823899999999995
Ligue_1,2019,4,Lille,28,15,4,9,35,27,49,40.805435,5.805435000000003,34.61384400000001,30.169216,3.1692159999999987,25.608831000000002,9.005012999999998,9.99576384515966,13.907878379078822,141,124,47.11880000000001,-1.8811999999999927
Ligue_1,2019,5,Nice,28,11,8,9,41,38,41,36.454345,-4.5456549999999964,32.653862,42.69219799999999,4.6921979999999905,37.37172699999999,-4.717865000000001,11.966614967749635,13.116383953578445,110,170,35.6196,-5.380400000000002
Ligue_1,2019,6,Reims,28,10,11,7,26,21,41,28.926853,2.9268530000000013,25.126576,26.467583,5.467583000000001,21.670482,3.456094,12.466022096869782,11.19832078024461,131,109,40.4213,-0.5786999999999978
Ligue_1,2019,7,Montpellier,28,11,7,10,35,34,40,34.949276999999995,-0.05072300000000496,31.148803,32.258607999999995,-1.7413920000000047,28.458134999999995,2.690667999999999,11.312730421430503,10.763492915265674,119,141,40.055,0.054999999999999716
Ligue_1,2019,8,Monaco,28,11,7,10,44,44,40,48.55022999999999,4.550229999999992,45.50990999999999,41.05654,-2.9434600000000017,36.495971,9.013939,11.612507042758404,13.091675473430424,211,119,42.4661,2.4660999999999973
Ligue_1,2019,9,Lyon,28,11,7,10,42,27,40,36.24371599999999,-5.756284000000008,31.683148000000003,24.727822,-2.2721780000000003,22.447528000000002,9.23562,10.387834462265145,15.595874550659536,152,121,46.3375,6.337499999999999
Ligue_1,2019,10,Angers,28,11,6,11,28,33,39,27.104215999999997,-0.8957840000000026,26.344120999999998,28.148132,-4.851868,25.867853000000004,0.47626800000000113,17.421286173548328,11.310597985036809,132,117,37.4895,-1.5105000000000004
Ligue_1,2019,11,Strasbourg,27,11,5,11,32,32,38,34.556127000000004,2.5561270000000036,31.515743999999998,33.4614257,1.4614256999999995,28.140830700000002,3.374913300000001,12.99038118030792,11.766905966114612,133,100,37.7368,-0.26319999999999766
Ligue_1,2019,12,Nantes,28,11,4,13,28,31,37,27.814269000000003,-0.18573099999999698,26.294075000000003,30.262707000000002,-0.7372929999999975,25.567016000000002,0.7270590000000007,12.734455234729962,10.510880300263826,110,122,35.9084,-1.0915999999999997
Ligue_1,2019,13,Bordeaux,28,9,10,9,40,34,37,30.468774000000003,-9.531225999999997,28.948582000000002,35.19926600000001,1.1992660000000086,32.918982,-3.9704000000000006,10.152499169737718,13.914498174970008,91,156,37.0578,0.057800000000000296
Ligue_1,2019,14,Metz,28,8,10,10,27,35,34,24.651134000000003,-2.3488659999999975,21.610759,36.537682999999994,1.5376829999999941,33.497305999999995,-11.886547,15.802020496607962,9.510432463568149,92,145,29.038600000000002,-4.961399999999998
Ligue_1,2019,15,Brest,28,8,10,10,34,37,34,30.04769,-3.9523100000000007,26.247481999999998,44.106064,7.1060640000000035,39.545559,-13.298077,12.428580562942216,12.972555533870652,149,154,30.644199999999994,-3.3558000000000057
Ligue_1,2019,16,Dijon,28,7,9,12,27,37,30,27.37805,0.3780500000000018,26.61796,39.300382000000006,2.300382000000006,38.54048900000001,-11.922528999999999,14.308293301781417,9.703021463323921,111,176,31.186999999999998,1.1869999999999976
Ligue_1,2019,17,Saint-Etienne,28,8,6,14,29,45,30,29.651493,0.6514929999999985,25.851026999999995,37.725643,-7.274357000000002,33.165148,-7.314121000000001,10.718416537389755,10.496213231091817,93,133,32.6755,2.6754999999999995
Ligue_1,2019,18,Nimes,28,7,6,15,29,44,27,30.193755000000003,1.193755000000003,28.673556000000005,40.473400000000005,-3.526599999999995,37.43302,-8.759463999999998,12.45719691384636,9.05479095930101,109,159,32.6876,5.687600000000003
Ligue_1,2019,19,Amiens,28,4,11,13,31,50,23,25.6198687,-5.380131299999999,21.6939807,38.426209,-11.573791,37.666119,-15.9721383,12.449506956939588,9.917284680302336,101,148,32.8361,9.836100000000002
Ligue_1,2019,20,Toulouse,28,3,4,21,22,58,13,31.294048000000004,9.294048000000004,26.733494999999998,48.275034000000005,-9.724965999999995,44.474562000000006,-17.741067,14.032993735530715,10.193534990696326,115,178,28.0073,15.0073
Ligue_1,2020,1,Lille,38,24,11,3,64,23,83,48.074254999999994,-15.925745000000006,44.27378999999999,25.6808014,2.6808014,24.1606764,20.113113599999995,11.747649312254932,15.892944838556481,224,131,67.6083,-15.3917
Ligue_1,2020,2,Paris Saint Germain,38,26,4,8,86,28,82,83.88638399999998,-2.1136160000000217,74.005433,36.850936000000004,8.850936000000004,35.330754,38.674679,7.840064968707509,20.489890169681388,355,155,78.27019999999997,-3.7298000000000258
Ligue_1,2020,3,Monaco,38,24,6,8,76,42,78,70.354408,-5.6455919999999935,58.804007999999996,33.95362399999999,-8.04637600000001,30.153137,28.650870999999995,9.183058263446982,16.52891441831832,322,117,75.80830000000002,-2.191699999999983
Ligue_1,2020,4,Lyon,38,22,10,6,81,43,76,82.37347500000001,1.3734750000000133,74.012505,38.419072,-4.580928,33.098399,40.914106,10.43358219714272,15.46192913487189,372,150,78.8071,2.8071000000000055
Ligue_1,2020,5,Marseille,38,16,12,10,54,47,60,49.2896153,-4.710384699999999,43.969073300000005,46.49032000000001,-0.5096799999999888,44.21002900000001,-0.24095569999999988,10.305373236570151,14.12875933531013,200,179,55.2376,-4.7623999999999995
Ligue_1,2020,6,Rennes,38,16,10,12,52,40,58,46.752821999999995,-5.247178000000005,44.472609,36.058478,-3.941521999999999,33.018297000000004,11.454312,10.239258166646067,17.54536332800538,249,152,58.779900000000005,0.7799000000000049
Ligue_1,2020,7,Lens,38,15,12,11,55,54,57,56.364906999999995,1.3649069999999952,47.244003,46.414679299999996,-7.585320700000004,38.0537133,9.190289700000001,11.458468405411452,12.47325985833766,196,176,60.038500000000006,3.038500000000006
Ligue_1,2020,8,Montpellier,38,14,12,12,60,62,54,52.26687700000001,-7.733122999999992,48.46646200000001,67.221834,5.221834000000001,58.100704,-9.634241999999999,16.109697873152015,11.64107477171833,144,296,44.7356,-9.264400000000002
Ligue_1,2020,9,Nice,38,15,7,16,50,53,52,46.368075000000005,-3.6319249999999954,41.047751000000005,56.183147000000005,3.1831470000000053,50.86261100000001,-9.814860000000003,11.929045416512409,14.802645657686346,215,206,46.9555,-5.044499999999999
Ligue_1,2020,10,Metz,38,12,11,15,44,48,47,42.2635882,-1.736411799999999,33.9026612,48.399280999999995,0.3992809999999949,38.51826100000001,-4.6155998,14.297704365766059,9.87947205028717,116,219,47.9593,0.9592999999999989
Ligue_1,2020,11,Saint-Etienne,38,12,10,16,42,54,46,47.2801783,5.280178300000003,40.352848300000005,49.14667599999999,-4.853324000000008,42.30588099999999,-1.9530327,11.87144648104722,9.598156692253248,141,188,52.349000000000004,6.349000000000004
Ligue_1,2020,12,Bordeaux,38,13,6,19,42,56,45,43.549921,1.5499209999999977,40.509547999999995,54.87276699999999,-1.127233000000011,48.792061999999994,-8.282513999999999,13.586165820704872,13.602973585601399,157,227,45.10689999999999,0.10689999999998889
Ligue_1,2020,13,Angers,38,12,8,18,40,58,44,39.917416,-0.0825839999999971,35.357109,52.813853,-5.186146999999998,46.733073,-11.375963999999996,15.7593993107453,11.224202892294686,146,190,42.641000000000005,-1.3589999999999947
Ligue_1,2020,14,Reims,38,9,15,14,42,50,42,33.230351,-8.769649000000001,29.429886,61.79107300000001,11.791073000000011,55.710437999999996,-26.280552000000004,16.124729186758614,12.317995290525907,139,238,33.9412,-8.058799999999998
Ligue_1,2020,15,Lorient,38,11,9,18,50,68,42,48.154505,-1.8454949999999997,40.55368,52.4789232,-15.521076800000003,44.1181322,-3.564452199999999,13.609280076118925,10.735896648677226,141,233,50.27920000000001,8.27920000000001
Ligue_1,2020,16,Strasbourg,38,11,9,18,49,58,42,52.77889,3.778889999999997,43.409302,50.21847240000001,-7.78152759999999,44.13785140000001,-0.7285493999999993,14.731594031882848,11.015117904961366,200,190,52.84530000000001,10.845300000000009
Ligue_1,2020,17,Brest,38,11,8,19,50,66,41,45.7708385,-4.2291614999999965,42.7304535,58.015369,-7.984631,49.654339,-6.923885500000001,15.328668720364432,12.680444478547779,229,247,43.95120000000001,2.951200000000007
Ligue_1,2020,18,Nantes,38,9,13,16,47,55,40,48.27188,1.271880000000003,41.431155000000004,54.891301000000006,-0.10869899999999433,45.770572,-4.339416999999999,13.868011354929676,9.203198038209774,160,215,48.752300000000005,8.752300000000005
Ligue_1,2020,19,Nimes,38,9,8,21,40,71,35,41.393222,1.3932220000000015,35.312462,64.17080300000002,-6.829196999999979,56.23507800000001,-20.922616000000005,15.461175057581428,9.029998298204887,168,230,39.69820000000001,4.698200000000007
Ligue_1,2020,20,Dijon,38,4,9,25,25,73,21,31.851742999999995,6.8517429999999955,28.051279,76.12194099999998,3.1219409999999783,68.37200999999999,-40.320730999999995,14.882726944203384,10.514861797897627,140,275,24.875999999999998,3.8759999999999977
Ligue_1,2021,1,Paris Saint Germain,38,26,8,4,90,36,86,82.335619,-7.664381000000006,76.254841,38.000799,2.0007990000000007,35.720509,40.534332000000006,10.145199392649479,21.429999393637548,383,151,80.38749999999997,-5.612500000000026
Ligue_1,2021,2,Marseille,38,21,8,9,63,38,71,59.869032,-3.130968000000003,52.268095,42.793428,4.793427999999999,39.753043000000005,12.515052,11.486367634423548,21.09087584091047,258,154,63.16949999999999,-7.830500000000008
Ligue_1,2021,3,Monaco,38,20,9,9,65,40,69,63.57993899999999,-1.4200610000000111,56.739064,42.514577,2.5145770000000027,35.673733500000004,21.065330499999998,9.607431174056932,14.291622159974644,324,157,66.0145,-2.985500000000002
Ligue_1,2021,4,Nice,38,20,7,11,52,36,67,59.598803200000006,7.598803200000006,51.99792320000001,44.948045,8.948045,41.147557,10.850366199999998,13.488396773405174,14.769195110977522,189,185,61.8068,-5.193199999999997
Ligue_1,2021,5,Rennes,38,20,6,12,82,40,66,68.24121200000002,-13.758787999999981,65.200822,43.766386999999995,3.7663869999999946,39.205811999999995,25.995010000000008,10.386920504162504,17.833694550803465,294,157,64.67190000000001,-1.328099999999992
Ligue_1,2021,6,Strasbourg,38,17,12,9,60,43,63,61.201471999999995,1.2014719999999954,55.120717,44.678093999999994,1.6780939999999944,41.637713,13.483003999999994,12.410807537427432,13.772232890666361,252,150,63.494800000000005,0.494800000000005
Ligue_1,2021,7,Lens,38,17,11,10,62,48,62,52.236102,-9.763897999999998,48.435612,43.695332,-4.3046679999999995,39.894859,8.540752999999997,13.68595649293061,14.990141681613846,219,194,57.49650000000001,-4.503499999999988
Ligue_1,2021,8,Lyon,38,17,11,10,66,51,62,73.31955199999999,7.319551999999987,67.238935,54.6867642,3.686764199999999,48.46934819999999,18.7695868,9.470515967784479,15.517455232472804,310,195,64.9405,2.9405
Ligue_1,2021,9,Lille,38,14,13,11,48,48,55,56.385907,8.385907000000003,52.585435000000004,36.96984,-11.030160000000002,32.409284,20.176150999999997,12.270070214492529,12.135935658213464,218,180,66.8238,11.823800000000006
Ligue_1,2021,10,Nantes,38,15,10,13,55,48,55,45.76885599999999,-9.231144000000008,41.968385999999995,53.532245,5.532245000000003,48.211578,-6.243192,14.287199953483231,11.45420191227572,155,240,45.4888,-9.511200000000002
Ligue_1,2021,11,Brest,38,13,9,16,49,57,48,44.84992999999999,-4.150070000000007,38.748985999999995,60.571353,3.571353000000002,57.53096299999999,-18.781976999999998,17.844939105713554,11.485757481033223,168,265,44.1762,-3.8237999999999985
Ligue_1,2021,12,Reims,38,11,13,14,43,44,46,40.006344999999996,-2.993655000000004,35.29954599999999,47.793921,3.7939209999999974,42.45308500000001,-7.153539,15.061378927904252,9.32675449025899,152,214,46.1023,0.10229999999999961
Ligue_1,2021,13,Montpellier,38,12,7,19,49,61,43,42.46717,-6.532829999999997,39.426777,57.504137,-3.495863,52.943567,-13.516789999999999,13.905536149831795,10.554660174654371,167,262,43.2102,0.2102000000000004
Ligue_1,2021,14,Angers,38,10,11,17,44,55,41,45.208287000000006,1.2082870000000057,38.367622,51.693048000000005,-3.3069519999999955,47.892570000000006,-9.524947999999998,14.001337931916742,11.82010273317233,134,185,48.9768,7.976799999999997
Ligue_1,2021,15,Troyes,38,9,11,18,37,53,38,39.659017,2.6590169999999986,34.33834399999999,52.993854999999996,-0.00614500000000362,45.39323,-11.054886,17.296894408697057,10.027813777825559,141,268,44.09270000000001,6.092700000000008
Ligue_1,2021,16,Clermont Foot,38,9,9,20,38,69,36,42.073547999999995,4.073547999999995,39.65655399999999,55.849804999999996,-13.150195000000004,52.049345,-12.392791,14.82326756977644,11.748843776961355,159,212,43.375499999999995,7.375499999999995
Ligue_1,2021,17,Lorient,38,8,12,18,35,63,36,39.317905,4.317905000000003,37.037619500000005,54.50211899999999,-8.497881000000007,49.941542999999996,-12.903923499999996,15.650744493192462,10.538979140932847,163,221,40.733799999999995,4.733799999999995
Ligue_1,2021,18,Saint-Etienne,38,7,11,20,42,77,32,40.182610999999994,-1.8173890000000057,36.382130000000004,64.76236,-12.237639999999999,58.681601,-22.299471,12.009183292579891,10.958296448196974,146,196,39.6884,7.6884000000000015
Ligue_1,2021,19,Metz,38,6,13,19,35,69,31,30.146002000000003,-4.853997999999997,29.385912,71.649718,2.649717999999993,67.84922499999999,-38.463313,15.371373842976583,10.135583670190304,84,265,26.7061,-4.293900000000001
Ligue_1,2021,20,Bordeaux,38,6,13,19,52,91,31,46.281171,-5.7188289999999995,43.240801,69.82265300000002,-21.177346999999983,62.835556,-19.594755000000003,12.44733836577507,11.768713608407964,173,238,38.208400000000005,7.208400000000005
Ligue_1,2022,1,Marseille,9,7,2,0,19,5,23,16.95812,-2.041879999999999,16.19802,9.185303000000001,4.185303000000001,8.425273,7.772747,7.972382943619501,11.624476100031655,75,39,17.824399999999997,-5.175600000000003
Ligue_1,2022,2,Paris Saint Germain,8,7,1,0,26,4,22,25.51715,-0.4828499999999991,23.236870000000003,5.948474,1.948474,5.188375000000001,18.048495000000003,12.697621035762484,16.481667158227467,139,36,20.9585,-1.0414999999999992
